,SongID,Title,Duration,ArtistID,KeySignature,Tempo,TimeSignature,Loudness,Mode,Artist_Familiarity,Artist_Terms,Danceability,Song_Hotness,Artist_Hotness,Track_ID,Year,clean_term,ArtistLatitude,ArtistLongitude
9552,SOSPFEP12AC468825B,Bank,189.72689,AR8365R1187FB5997B,2,234.26,4,-10.102,1,0.38023018843118744,29.0,0.0,,0.2239836989207165,TRANSLD12903CE137C,1996,metal,60.9948584,24.46654
9553,SOSPFEP12AC468825B,Bank,189.72689,AR8365R1187FB5997B,2,234.26,4,-10.102,1,0.38023018843118744,29.0,0.0,,0.2239836989207165,TRANSLD12903CE137C,1996,metal,46.8033114,-71.1778792
9554,SOSPFEP12AC468825B,Bank,189.72689,AR8365R1187FB5997B,2,234.26,4,-10.102,1,0.38023018843118744,29.0,0.0,,0.2239836989207165,TRANSLD12903CE137C,1940,metal,60.9948584,24.46654
9555,SOSPFEP12AC468825B,Bank,189.72689,AR8365R1187FB5997B,2,234.26,4,-10.102,1,0.38023018843118744,29.0,0.0,,0.2239836989207165,TRANSLD12903CE137C,1940,metal,46.8033114,-71.1778792
9556,SOWDITP12A58A777CF,Deportees,232.69832,ARILU7Z1187B999204,5,83.942,4,-5.619,1,0.47293841794254965,25.0,0.0,0.0,0.2872559134404465,TRATUIA128F932CEC5,1983,instrumental,37.5385087,-77.43428
9557,SOIYXSW12A8AE4885B,One King (Album Version),277.21098,ARR6CVD1187FB3F2BF,0,83.594,4,-8.582,1,0.5891227854207696,16.0,0.0,0.0,0.4159495646273592,TRATIGJ128F423B3A0,1974,other,52.4796992,-1.9026911
9558,SONBAWZ12A8C135A8B,The Christmas Song (Chestnuts Roasting On An Open Fire),228.70159,AR62YZW1187B9A22D7,3,70.891,1,-21.392,1,0.4533462201790493,22.0,0.0,0.6024348558104229,0.372897266928606,TRATIWY128F42716A6,1985,jazz,34.0536909,-118.242766
9559,SOQTOMY12AB0184AAE,Dengoso,145.94567,AR94U5D1187B995563,2,105.72,1,-16.407,1,0.27388724049069946,17.0,0.0,,0.1782752049376969,TRATIEN12903CB0CAF,1961,metal,-2.5295265,-44.2963942
9560,SOFAOVT12AC468AC11,Clavelitos,329.97832,ARHNYVE122988EE3A6,2,126.922,4,-9.535,1,0.2438994166491048,3.0,0.0,,0.0,TRATKAG12903D0E953,1970,metal,23.135305,-82.3589631
9561,SOBWEEH12A58A7D3EC,You Better Look Out,164.8322,ARB5U6G1187B9A994C,0,94.085,4,-16.313,1,0.49196393503313757,47.0,0.0,0.0,0.352973770821373,TRATKIX12903D02EB1,1986,rock,38.1040864,-122.2566367
9562,SORUTNO12A8C13D2F5,"Big John's A-Blowin'""""",155.45424,AR5NDDL1187B9A4EDB,7,87.635,4,-7.335,0,0.36299734682635065,23.0,0.0,0.0,0.27476910413776917,TRATKOV128F4278128,1956,blues,34.5038393,-93.0552437
9563,SOHLICT12A8C13C8C7,Bottle It Up And Go,145.73669,AR5NDDL1187B9A4EDB,7,159.939,1,-7.265,1,0.36299734682635065,23.0,0.0,0.0,0.29168805978947204,TRAKDDH128F427813C,1956,blues,34.5038393,-93.0552437
9564,SOQFMFP12AB0188BFD,Youth Club Dance (Demo),187.24526,ARHQYFB1187FB4AECF,9,202.179,3,-9.181,1,0.5146242649672889,12.0,0.0,,0.36951156516797784,TRATRGQ12903CB8465,1975,metal,51.7634675,-0.2258741
9565,SOYMQQN12A58A7D293,Radio Rape,219.01016,ARHQYFB1187FB4AECF,4,134.985,3,-7.687,1,0.5146242649672889,12.0,0.0,0.2884816426560289,0.36951156516797784,TRARGLY128F935AAD5,1975,rock,51.7634675,-0.2258741
9566,SOBUVHE12A8C1408D0,Gözlerinde Hüzün,343.50975,ARQ94H11187FB533BD,3,84.619,3,-12.078,0,0.47423982112496826,21.0,0.0,,0.3176268569189271,TRATMYL128F428FC64,1979,metal,41.0091982,28.9662187
9567,SOYFAOH12AB017D723,Chega De Sausade,206.47138,ARKFSDP119B8668F25,2,52.054,4,-14.645,1,0.37815044582168983,12.0,0.0,,0.3128629074131546,TRATMOT128F93256B3,1975,metal,-22.9110137,-43.2093727
9568,SOYFAOH12AB017D723,Chega De Sausade,206.47138,ARKFSDP119B8668F25,2,52.054,4,-14.645,1,0.37815044582168983,12.0,0.0,,0.3128629074131546,TRATMOT128F93256B3,1958,metal,-22.9110137,-43.2093727
9569,SONKSSI12AB0188CB2,Cancáo Do Amor Demais,103.18322,ARKFSDP119B8668F25,1,63.621,1,-18.276,1,0.37815044582168983,12.0,0.0,,0.3128629074131546,TRANCCR12903C9CF6B,1975,metal,-22.9110137,-43.2093727
9570,SONKSSI12AB0188CB2,Cancáo Do Amor Demais,103.18322,ARKFSDP119B8668F25,1,63.621,1,-18.276,1,0.37815044582168983,12.0,0.0,,0.3128629074131546,TRANCCR12903C9CF6B,1958,metal,-22.9110137,-43.2093727
9571,SODBRHC12A8C141562,Kyotronics,257.09669,ARCBDKH11F4C8477E9,9,129.977,4,-7.352,1,0.40272116422995424,5.0,0.0,,0.23955970969682597,TRATYIA128F92DECEA,1974,alternative,9.8694792,-83.7980749
9572,SOCWFBD12AB018BB72,A Puro Dolor,224.93995,ARD4NPT1187FB36EE9,7,129.988,4,-10.925,1,0.3565001096495643,69.0,0.0,0.0,0.29014018767480004,TRATYKD12903CF5C27,1974,metal,-34.9058916,-56.1913095
9573,SOJVHBP12AB01877F3,Sweet Little Sixteen,200.04526,AR8JQ521187FB491AA,6,180.733,1,-5.085,0,0.4891588325104532,34.0,0.0,0.0,0.30464272461154157,TRATWFN128F932CEF6,1958,rock,51.4683558,-0.3263111
9574,SOSLLDN12AB018CA89,El Amor De Mi Vida,213.65506,ARMTT971187B99386F,11,130.042,4,-10.543,0,0.5937536657692842,16.0,0.0,,0.3972389224786172,TRATWUQ12903CBB990,1974,metal,-15.9408902,-50.1465398
9575,SOGMBVZ12A8C139077,Love Alone,247.7971,ARLIUIR11F4C8434D8,0,90.0,4,-10.156,1,0.21977559032984337,2.0,0.0,0.0,0.21752089145303743,TRATWLW128F4283E6E,1974,Italy,43.2097838,-77.6930602
9576,SOKPWFH12A6702056E,Abscondence,285.962,ARMPIH61187FB44227,8,100.059,3,-6.779,1,0.4750278008149811,25.0,0.0,,0.37841381355448456,TRATEMP128E0788535,1979,metal,1.2899175,103.8519072
9577,SOKJVBZ12A8C13C27E,"That's The Way It Is""""",215.53587,ARMPIH61187FB44227,1,86.06,5,-7.547,1,0.4750278008149811,25.0,0.0,,0.37841381355448456,TRAYRPQ128F428DCC8,1979,metal,1.2899175,103.8519072
9578,SOQRMSV12A8C13DD92,Sensible,263.49669,ARMPIH61187FB44227,8,99.981,4,-4.085,0,0.4750278008149811,25.0,0.0,,0.37841381355448456,TRANUSN128F4281594,1979,metal,1.2899175,103.8519072
9579,SOEMMUW12A58A77F60,Te Fuiste En Abril,134.3473,AR3UYDN1187B99DCA3,9,103.755,1,-9.182,1,0.455087591330881,20.0,0.0,0.37188084949133177,0.36016349140867365,TRATXHO128F9338653,1962,pop,53.2190652,6.5680077
9580,SOGCPXG12AB0184F73,Corazón Contento,156.96934,AR3UYDN1187B99DCA3,0,152.249,4,-7.264,0,0.455087591330881,20.0,0.0,0.6064913528454428,0.36016349140867365,TRASGRP128F9338663,1962,pop,53.2190652,6.5680077
9581,SOCFAPK12AB018A10D,Mathilda,222.24934,ARBEZ581187B9A4B4B,9,65.64,4,-19.547,0,0.256241161288757,5.0,0.0,0.2105885442241946,0.0,TRATNDJ128F9359840,1972,metal,36.1622767,-86.7742984
9582,SOASPIG12A6D4F7422,Nudez,298.84036,ARFK45R1187B989AA7,2,187.46,3,-6.479,1,0.43072186593794265,14.0,0.0,0.0,0.0,TRATNJH128F1452449,1961,metal,-25.966213,32.56745
9583,SOUSNTL12A6D4F7CE9,Matarlatanta,343.40526,ARFK45R1187B989AA7,0,78.666,7,-12.354,1,0.43072186593794265,14.0,0.0,0.0,0.0,TRAFBDA128F14592A9,1961,metal,-25.966213,32.56745
9584,SOBLAUT12AB01830D0,Superconstellation,164.362,ARWPHDF1242077F0B8,1,128.033,7,-7.971,1,0.4724287354213482,3.0,0.0,,0.2799779538120907,TRATHGH12903C9D01B,1969,metal,41.2939386,-82.2173786
9585,SODNZDE12AB0184C18,Sublime Control,383.58159,ARWPHDF1242077F0B8,11,124.969,4,-7.085,0,0.4724287354213482,3.0,0.0,,0.2799779538120907,TRAHYHQ12903C9D013,1969,metal,41.2939386,-82.2173786
9586,SOLTWNN12A8C13FE24,African Typic Collection,397.58322,AR41B9G1187B990D63,2,125.241,4,-13.856,1,0.3601872937264462,10.0,0.0,,0.24306454234167216,TRATSNE128F427EDB6,1974,metal,42.0447388,-87.6930459
9587,SOWTLWU12A6D4FC350,Sabina,433.42322,AR41B9G1187B990D63,7,135.458,4,-12.398,1,0.3601872937264462,10.0,0.0,,0.24306454234167216,TRAHQDQ128F421F629,1974,metal,42.0447388,-87.6930459
9590,SOCSFMW12AB01826F2,Lonesome Road (1995 Digital Remaster),150.33424,ARGMRRK1187FB5BE1F,0,120.172,4,-10.727,0,0.42042192543402623,10.0,0.0,0.6548006624363821,0.3212081208126568,TRACPNW128F92F8C8E,1997,pop,43.074761,-89.3837613
9591,SOMMUOG12AB01821FF,Sailing,207.43791,ARMLW331187B9923F9,9,137.951,4,-3.854,1,0.4017088742880177,28.0,0.0,,0.0,TRACGFA128F9364E0C,1968,house,52.0799838,4.3113461
9592,SOWXWOS12A8C143605,"I Won't Let You Go Till You Bless My Soul (Album Version)""""",329.74322,AR9YS621187FB5AC07,10,101.988,4,-12.935,1,0.6382782112906544,34.0,0.0,,0.4824322424877222,TRACLLH128F92E1F2F,1974,metal,42.3315509,-83.0466403
9593,SOWXWOS12A8C143605,"I Won't Let You Go Till You Bless My Soul (Album Version)""""",329.74322,AR9YS621187FB5AC07,10,101.988,4,-12.935,1,0.6382782112906544,34.0,0.0,,0.4824322424877222,TRACLLH128F92E1F2F,1978,metal,42.3315509,-83.0466403
9595,SOLCPUF12AC468E0B3,Drummer Boy,283.0624,AR9YS621187FB5AC07,7,108.584,4,-8.691,0,0.6382782112906544,34.0,0.0,0.30416950343527516,0.4824322424877222,TRAHUAG12903D07658,1974,metal,42.3315509,-83.0466403
9596,SOLCPUF12AC468E0B3,Drummer Boy,283.0624,AR9YS621187FB5AC07,7,108.584,4,-8.691,0,0.6382782112906544,34.0,0.0,0.30416950343527516,0.4824322424877222,TRAHUAG12903D07658,1978,metal,42.3315509,-83.0466403
9598,SOSUOOH12A8C133E91,Trust In Him (Remastered Version),416.70485,AR9YS621187FB5AC07,3,144.215,3,-11.869,1,0.6382782112906544,34.0,0.0,0.2766606569696319,0.4824322424877222,TRASGHI128F423A47E,1974,metal,42.3315509,-83.0466403
9599,SOSUOOH12A8C133E91,Trust In Him (Remastered Version),416.70485,AR9YS621187FB5AC07,3,144.215,3,-11.869,1,0.6382782112906544,34.0,0.0,0.2766606569696319,0.4824322424877222,TRASGHI128F423A47E,1978,metal,42.3315509,-83.0466403
9603,SOBDHIZ12AB0182E18,Winter (Four Seasons),233.76934,ARP9QX11187FB50EEB,5,140.13,4,-5.779,0,0.43781494278547284,19.0,0.0,0.5090399144783007,0.33618612815596594,TRACAUP128F931AC60,1974,metal,51.1282205,71.4306682
9604,SOHLFWF12A58A7989F,Eu vi a maquina voadora,364.48608,AR0B5HI1187B9B9DB9,4,95.997,3,-11.448,1,0.48504926829573464,26.0,0.0,0.0,0.25822409030186455,TRACONJ128F4272091,1973,metal,-24.8822106,-48.0807373
9605,SOVZIXG12AC3DF5331,Murderous Style,262.79138,ARFZNDU1187FB417FC,1,98.645,5,-12.139,1,0.6003533140001155,30.0,0.0,,0.3867514752376603,TRACOSS12903CE4724,1989,house,34.0536909,-118.242766
9606,SOZQILP12AB01869AB,Biloxi,129.25342,AR6ZYK41187B9996BB,9,117.076,4,-11.857,1,0.37308430234845685,14.0,0.0,0.0,0.26830529741488157,TRACUDB128F932030C,1974,country,43.7698712,11.2555757
9607,SORMKFV12A6D4FDC19,Sentimentos Desiguais,232.88118,ARDNUIN1187B98CB45,6,167.951,4,-5.573,0,0.5440663154265842,48.0,0.0,,0.35193218157389383,TRACUNV128F422663D,1973,jazz,23.135305,-82.3589631
9608,SOWDNTQ12A8AE47078,Fernando,220.94322,AR2KPDL1187B9A6BD8,5,103.77,1,-8.493,1,0.42036446324587584,49.0,0.0,,0.33621953256137527,TRACULH128F42287AB,1982,rock,46.4660771,-0.8064003
9609,SOHHKOU12A81C224B2,Lotus Kiss,317.88363,AR8W2DS1187B9B6E36,9,100.295,4,-10.56,0,0.448124002912,27.0,0.0,0.5346295822083406,0.31552295903196886,TRACIKJ128F4226ABA,1974,pop,41.7065539,-73.9283672
9610,SOEWLTH12A6D4F8E29,Morena Boca De Ouro,163.36934,ARRLCY71187B9A0FC6,11,184.964,1,-7.657,0,0.45528726198025693,12.0,0.0,,0.20639450482725655,TRACTOP128F147AAE1,1978,Latin,52.9423834,8.2509759
9611,SOMZNFA12A6D4F8A2A,Cavaleiro De Aruanda,157.72689,ARRLCY71187B9A0FC6,2,144.581,4,-8.151,1,0.45528726198025693,12.0,0.0,,0.20639450482725655,TRARZIV128F147AADB,1978,Latin,52.9423834,8.2509759
9612,SODMVJR12A6D4F985D,If I...,222.92853,ARDI88R1187B98DAB2,1,93.056,4,-9.035,1,0.6876874858721554,12.0,0.0,0.5889221675559065,0.4066860994666606,TRACCSW128F148C7C3,1974,rap,40.6526006,-73.9497211
9614,SODMVJR12A6D4F985D,If I...,222.92853,ARDI88R1187B98DAB2,1,93.056,4,-9.035,1,0.6876874858721554,12.0,0.0,0.5889221675559065,0.4066860994666606,TRACCSW128F148C7C3,1998,rap,40.6526006,-73.9497211
9616,SONYTNS12A8C1374D9,"I Can't""""",287.7122,ARDI88R1187B98DAB2,8,97.143,4,-3.848,0,0.6876874858721554,12.0,0.0,0.5971167029227197,0.4066860994666606,TRAHYFE128F4273577,1974,rap,40.6526006,-73.9497211
9618,SONYTNS12A8C1374D9,"I Can't""""",287.7122,ARDI88R1187B98DAB2,8,97.143,4,-3.848,0,0.6876874858721554,12.0,0.0,0.5971167029227197,0.4066860994666606,TRAHYFE128F4273577,1998,rap,40.6526006,-73.9497211
9620,SOVBVJW12AAF3B5F77,Ju Ju,392.4371,ARMFOCL119B8668919,9,130.316,5,-18.245,0,0.27461328335632273,12.0,0.0,0.0,0.0,TRACCVN128F92DAE3D,1974,metal,40.7127281,-74.0060152
9621,SOYYXTC12A8C143393,Roger Milla (Stadium Mix),366.13179,AR5RA3W1187B9B4A22,7,140.316,4,-9.381,1,0.3375760412468442,33.0,0.0,,0.0,TRACKRY128F92EE3C9,1990,electro,-4.3217055,15.3125974
9622,SOZKTRT12A58A7CF13,Roger Milla,369.52771,AR5RA3W1187B9B4A22,7,140.269,4,-9.008,1,0.3375760412468442,33.0,0.0,,0.0,TRAXIYH128F92EE3B3,1990,electro,-4.3217055,15.3125974
9623,SONOQCH12A6D4FE0EE,Walk With Me,348.36853,ARMW8O71187B98CD90,5,111.465,4,-8.665,0,0.28216757765273126,17.0,0.0,0.20488271774216135,0.29301071237902965,TRACMKA12903CB078D,1974,jazz,53.7974185,-1.5437941
9624,SOULCEZ12AB0187E3C,Chanson Réaliste,194.79465,ARQPSAB1269FCD243F,5,73.136,1,-7.434,1,0.2630877689128683,5.0,0.0,,0.4279263512621525,TRACFTL12903C93AAC,1992,France,50.6056458,3.3878179
9625,SOERWEA12A6D4F4CB8,Going Home,277.10649,ARI6OUG1187B989234,1,88.761,1,-17.91,1,0.6457631466028919,20.0,0.0,0.37598430150044215,0.34608408989392164,TRACFNG128F146A7F3,1974,classic,30.2043259,-92.0298813
9627,SOJDURH12AB018847F,Irapijerkifly,212.32281,ARI6OUG1187B989234,1,96.049,4,-16.51,1,0.6457631466028919,20.0,0.0,0.319565986882865,0.34608408989392164,TRAZCER12903CBEFCA,1974,classic,30.2043259,-92.0298813
9629,SOMOINR12AB0189188,XI GUAN LIANG GE REN,252.18567,ARMAOIY1187B9A3893,11,117.892,4,-10.803,1,0.39632710921633696,8.0,0.0,,0.3270127926987286,TRACXDB12903CA4432,1988,metal,34.1476452,-118.1444779
9630,SOMOINR12AB0189188,XI GUAN LIANG GE REN,252.18567,ARMAOIY1187B9A3893,11,117.892,4,-10.803,1,0.39632710921633696,8.0,0.0,,0.3270127926987286,TRACXDB12903CA4432,1997,metal,34.1476452,-118.1444779
9631,SOHESPW12AB0184D99,Pei Chen Pin,277.18485,ARMAOIY1187B9A3893,0,125.506,4,-6.954,1,0.39632710921633696,8.0,0.0,,0.3270127926987286,TRAKMIX128F931D3EC,1988,metal,34.1476452,-118.1444779
9632,SOHESPW12AB0184D99,Pei Chen Pin,277.18485,ARMAOIY1187B9A3893,0,125.506,4,-6.954,1,0.39632710921633696,8.0,0.0,,0.3270127926987286,TRAKMIX128F931D3EC,1997,metal,34.1476452,-118.1444779
9633,SODYMWS12A8C141577,Laughed At The Judge,325.25016,ARDGBFI1269FCD6AA6,6,123.891,4,-16.021,1,0.32412862831801836,12.0,0.0,0.21948217171712114,0.19119399348566748,TRACXQB128F42A7FA1,1986,rock,53.3806626,-1.4702278
9634,SORJNBB12A8C14156E,Willie And The Pig,254.85016,ARDGBFI1269FCD6AA6,9,174.96,4,-17.604,1,0.32412862831801836,12.0,0.0,0.2028318912578596,0.19119399348566748,TRAKNLE128F42A7F9E,1986,rock,53.3806626,-1.4702278
9635,SOOOJUT12AB01883B9,Hungarian Dances_ WoO 1: No. 12 in D Minor: Presto,151.01342,ARZOVCV11F4C83D9FA,2,137.219,4,-22.492,0,0.34036709992496117,34.0,0.0,,0.2721030896719644,TRACNZU12903CACFCF,1982,instrumental,47.4979937,19.0403594
9636,SOQYLQN12AB01801B8,The Truth,378.06975,ARZJFLE12086C117FF,11,136.95,3,-12.371,0,0.45393336167444404,4.0,0.0,,0.32919497765107164,TRACHYA128F931BF87,1974,US,44.985624,-92.9645794
9637,SONBXKE12A81C209B1,Nivel De Mafia,191.76444,ARKWXGS11F4C8419B7,1,96.024,4,-5.552,1,,3.0,0.0,,0.0,TRAKJDO128F4222AED,2000,world,-34.6075682,-58.4370894
9639,SODYZLC12A6D4F7BD3,Negocio Prohibido,223.05914,ARC1E3F1187B9B9902,0,171.849,4,-10.566,0,0.6044549462328561,19.0,0.0,,0.41877472660822174,TRAKGCJ128F145D675,1991,Latin,25.6802019,-100.315258
9640,SOQMIMZ12AB018B499,Monsters In Tinsel Town,235.72853,ARHFIXK1187B99D6A9,0,145.26,1,-7.807,1,0.5441034694527811,33.0,0.0,0.3871017370082594,0.3958356539933544,TRAKVJQ12903CB141D,2000,rock,18.341137,-64.932789
9641,SOQZLAF12A8AE48030,Run The Show featuring Don Omar [en Espanol],213.4722,ARZ33PH1187FB52F58,10,104.986,4,-5.919,0,0.727030782206353,39.0,0.0,,0.530321954826795,TRAKLQJ128F42607F9,1981,vocal,16.7325005,-169.5282535
9643,SOQZLAF12A8AE48030,Run The Show featuring Don Omar [en Espanol],213.4722,ARZ33PH1187FB52F58,10,104.986,4,-5.919,0,0.727030782206353,39.0,0.0,,0.530321954826795,TRAKLQJ128F42607F9,1966,vocal,16.7325005,-169.5282535
9645,SOKRHQK12AB018CCC0,Push Push,188.96934,ARZ33PH1187FB52F58,11,130.073,4,-4.87,0,0.727030782206353,39.0,0.0,0.7365265780905584,0.530321954826795,TRAYQAI12903CBDD3D,1981,vocal,16.7325005,-169.5282535
9647,SOKRHQK12AB018CCC0,Push Push,188.96934,ARZ33PH1187FB52F58,11,130.073,4,-4.87,0,0.727030782206353,39.0,0.0,0.7365265780905584,0.530321954826795,TRAYQAI12903CBDD3D,1966,vocal,16.7325005,-169.5282535
9649,SOJEOUG12AB018A5D5,Papito Charme,445.49179,ARCQ3LZ1187FB49B42,6,120.807,4,-7.441,0,0.4534449307485466,24.0,0.0,0.3725300393660796,0.31161748493154134,TRAKBHG12903CDA83B,1970,metal,34.0536909,-118.242766
9651,SOJEOUG12AB018A5D5,Papito Charme,445.49179,ARCQ3LZ1187FB49B42,6,120.807,4,-7.441,0,0.4534449307485466,24.0,0.0,0.3725300393660796,0.31161748493154134,TRAKBHG12903CDA83B,1986,metal,34.0536909,-118.242766
9653,SOJEOUG12AB018A5D5,Papito Charme,445.49179,ARCQ3LZ1187FB49B42,6,120.807,4,-7.441,0,0.4534449307485466,24.0,0.0,0.3725300393660796,0.31161748493154134,TRAKBHG12903CDA83B,1974,metal,34.0536909,-118.242766
9655,SOMBDFC12A58A7A14E,Elle Et Moi,293.27628,ARCQ3LZ1187FB49B42,7,89.92,7,-8.756,1,0.4534449307485466,24.0,0.0,,0.31161748493154134,TRARBBK128F427ED68,1970,metal,34.0536909,-118.242766
9657,SOMBDFC12A58A7A14E,Elle Et Moi,293.27628,ARCQ3LZ1187FB49B42,7,89.92,7,-8.756,1,0.4534449307485466,24.0,0.0,,0.31161748493154134,TRARBBK128F427ED68,1986,metal,34.0536909,-118.242766
9659,SOMBDFC12A58A7A14E,Elle Et Moi,293.27628,ARCQ3LZ1187FB49B42,7,89.92,7,-8.756,1,0.4534449307485466,24.0,0.0,,0.31161748493154134,TRARBBK128F427ED68,1974,metal,34.0536909,-118.242766
9661,SOVPBXO12AB0188671,Bennie,625.78893,ARCQ3LZ1187FB49B42,0,89.572,5,-7.164,1,0.4534449307485466,24.0,0.0,,0.31161748493154134,TRARUYJ128F9316C65,1970,metal,34.0536909,-118.242766
9663,SOVPBXO12AB0188671,Bennie,625.78893,ARCQ3LZ1187FB49B42,0,89.572,5,-7.164,1,0.4534449307485466,24.0,0.0,,0.31161748493154134,TRARUYJ128F9316C65,1986,metal,34.0536909,-118.242766
9665,SOVPBXO12AB0188671,Bennie,625.78893,ARCQ3LZ1187FB49B42,0,89.572,5,-7.164,1,0.4534449307485466,24.0,0.0,,0.31161748493154134,TRARUYJ128F9316C65,1974,metal,34.0536909,-118.242766
9667,SOEOYVV12AB018E429,Sparnuotoji Doze. Laukimas,323.60444,ARCOAC111C8A417478,9,90.126,3,-9.663,1,0.4728345348721461,13.0,0.0,0.3725300393660796,0.3060568668250549,TRAKBMM12903CCAB4C,1974,metal,54.6870458,25.2829111
9668,SOXODEF12A8C13B056,El Momento,302.8371,ARXRK5A1187FB3EAC6,9,119.09,4,-9.795,0,0.6682049606272,39.0,0.0,0.4072330149011048,0.4943812090858947,TRAKDGR128F4294231,1994,rock,19.4326296,-99.1331785
9669,SOGBKCK12AF72A0051,Esta Muy Claro,308.4273,ARXRK5A1187FB3EAC6,7,124.057,4,-8.644,1,0.6682049606272,39.0,0.0,0.38293509007501925,0.4943812090858947,TRAXJGB128F93476D7,1994,rock,19.4326296,-99.1331785
9670,SOOPAKJ12AB018AE9F,I Need You,128.96608,ARLCEUJ11F4C842D6A,8,172.112,4,-13.142,1,0.5375871451231229,36.0,0.0,,0.30643862922766407,TRAKABJ12903CA14CE,1966,metal,41.4996574,-81.6936772
9671,SOSORMU12AAA15E6F2,Todos mentimos,171.04934,AR87ZMN1187B99689C,6,120.03,4,-8.368,0,0.47294318190836815,13.0,0.0,0.37598430150044215,0.37567999960421194,TRAKQHM128F92FFDCA,1973,pop,-34.6075682,-58.4370894
9672,SOBWLUW12AC468F17D,Suk The Blood,231.73179,ARHMQHN1241B9C56C8,10,160.084,4,-7.432,0,0.4433279126899769,2.0,0.0,,0.0,TRAKQZD12903CE8904,1994,metal,41.5833658,-87.500043
9673,SOXMPLR12A8C134ED0,"Give It To 'Em""""",171.2322,ARGABPJ1187B99C6E3,1,181.747,1,-3.326,1,0.48735303754404324,40.0,0.0,0.0,0.3168188588823985,TRAKOAK128F4248629,1988,rap,18.341137,-64.932789
9674,SOWNJYB12AB017D17B,Rio Grnade,244.24444,ARHNXXY11F4C84236F,4,81.585,3,-12.652,0,0.18577496678330171,2.0,0.0,0.0,0.0,TRAKUXU128F930C45B,1970,Latin,10.7758439,106.7017555
9675,SOPGSMM12A8C139BF7,"G\xc3\xa9n\xc3\xa9rique - le gendarme et les gendarmettes'""",114.99057,AR2BU3O1187B98EBDA,5,112.445,3,-9.831,1,0.4307870152665134,25.0,0.0,0.0,0.312047300184986,TRAKUUA128F425B3EE,1964,classic,50.9524769,1.8538446
9676,SOZFVSE12A8C13C1C7,"Ala Kaboo (Idjut Boy's H-Bar Mix)""""",469.62893,AROLWYT1187B990823,2,243.994,3,-11.315,1,0.3423090635922948,26.0,0.0,,0.21163373019159754,TRAKISP128F4284A37,1984,house,34.0536909,-118.242766
9677,SOJFWTK12A813565DC,Oceans Of Love (LP Version),129.01832,ARSYWV7119B3403694,9,160.451,4,-8.768,1,0.3028578196433144,8.0,0.0,,0.17785511079856645,TRAKIZE128F4231B3F,1991,instrumental,55.6867243,12.5700724
9678,SOISIPQ12AB018C2AE,Metanoia,465.99791,ARPZRFT12086C12690,1,133.0,4,-8.744,1,0.3930497152471255,4.0,0.0,0.21204540548371908,0.22188324118704053,TRAKTXU12903CDB3C4,1992,trance,59.938732,30.316229
9679,SOROHXN12AB018704F,Lifewalk,308.81914,ARAVEKH1269FCD294D,8,164.137,4,-5.028,1,0.48454620452081215,5.0,0.0,0.21508031850922793,0.0,TRAKMMY12903CC9018,1994,metal,52.5170365,13.3888599
9680,SOFWWUB12AB018CEA6,Blood Will Fall,329.40363,ARAVEKH1269FCD294D,6,121.487,5,-6.392,0,0.48454620452081215,5.0,0.0,0.2707759989463275,0.0,TRAMVUQ12903CC900D,1994,metal,52.5170365,13.3888599
9681,SODBIWB12AB018705E,Hell Will Reign,337.24036,ARAVEKH1269FCD294D,8,94.069,4,-4.786,1,0.48454620452081215,5.0,0.0,0.21508031850922793,0.0,TRAENJZ12903CC901D,1994,metal,52.5170365,13.3888599
9682,SOZXZIL12AB0189931,"Brendan McGlinchey's Reel (Splendid Isolation) / Sweeney's Buttermilk (medley)""""",149.39383,AR8VZW31187B9B7217,9,214.424,3,-17.604,1,0.3848285073810925,14.0,0.0,,0.3114806770807464,TRAKYJR128F9349399,1977,world,51.5073219,-0.1276474
9683,SOAGTVP12AB0189926,"Bonnie Kate / Jennie's Chickens (medley)""""",186.53995,AR8VZW31187B9B7217,10,112.016,4,-18.03,1,0.3848285073810925,14.0,0.0,,0.3114806770807464,TRAYFGL128F9349397,1977,folk,51.5073219,-0.1276474
9684,SOWFTVP12AB0189B74,Last Goodbye,232.98567,AREY1HI1187B98B395,4,166.057,4,-4.297,0,0.5303909159006744,11.0,0.0,0.42530424172042486,0.3145000371011769,TRAKWZL128F93346EE,1974,metal,53.4071991,-2.99168
9686,SORJEKJ12AC468D3BA,Sunday Driver  (LP Version),232.41098,AREY1HI1187B98B395,9,156.527,4,-6.138,1,0.5303909159006744,11.0,0.0,0.2538347361322313,0.3145000371011769,TRAMDUJ12903D0728D,1974,metal,53.4071991,-2.99168
9688,SOFKJOV12A81C21C38,Jap,279.43138,ARKO0JR1187FB4945A,7,129.903,4,-11.554,1,0.39294639617323074,30.0,0.0,,0.21690387011534618,TRAKWFH128F4236026,1974,house,34.851354,-82.3984882
9689,SOCYTYU12A8C13EA94,Robot Kid,132.93669,AR1Y0N71187FB43209,11,110.579,4,-4.662,0,0.5006567279454353,21.0,0.0,0.0,0.0,TRAKEOZ128F427EC52,1974,metal,32.0852997,34.7818064
9690,SOKYSHY12A8C13EA99,Moon Boom,213.7073,AR1Y0N71187FB43209,0,100.042,4,-8.913,0,0.5006567279454353,21.0,0.0,0.0,0.0,TRAERMS128F427EC54,1974,metal,32.0852997,34.7818064
